SAFRA;RISCO_CIDADE_SERASA;SISTEMA;CANAL_PCO_DECISAO;CANAL_PCO_AJUSTADO;OPERACAO;TP_PEDIDO;DECISAO_ANALISE;REASON_CODE;DS_REASON_CODE;IDENTIFICA_NOVA_ARVORE;IDENTIFICA_GRUPO_MODELO;GALHO_ARVORE;SCORE_HVI3;SCORE_BVS;ADICIONAL_G1_BHV;ADICIONAL_REST;ADICIONAL_G4_BHV;ADICIONAL_G5_BHV;ADICIONAL_HVI4;ADICIONAL_G7_BHV;QTD_PROPOSTA;QTD_APROVADOS;QTD_ALTAS;QTD_FTRA_PARC_OVER_30;QTD_ATRS_PARC_OVER_30;QTD_Infer_Conv;QTD_Infer_fl_atrs_parc_over_30
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R09;4;4;4;4;1;3,060186828;1,321792598
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R10;2;2;2;2;2;1,530093414;0,660896299
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R11;1;1;1;1;1;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R12;2;2;2;2;1;1,530093414;0,660896299
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R14;1;1;0;;;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R15;3;3;2;2;0;2,295140121;0,991344448
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R16;3;3;1;1;0;2,295140121;0,991344448
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R17;1;1;1;1;0;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R18;4;4;4;4;2;3,060186828;1,321792598
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;;R19;1;1;1;1;0;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R04;;3;3;2;2;0;2,295140121;0,991344448
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R08;;2;2;1;1;1;1,530093414;0,660896299
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R09;;1;1;1;1;1;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R10;;1;1;1;1;1;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R11;;4;4;3;3;0;3,060186828;1,321792598
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R12;;1;1;1;1;1;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R13;;1;1;0;;;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R14;;1;1;1;1;1;0,765046707;0,33044815
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R13;;;;;;R19;;2;2;2;2;1;1,530093414;0,660896299
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R03;2;2;2;2;0;1,515299652;0,671708903
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R05;3;3;2;3;2;2,272949478;1,007563355
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R07;2;2;1;1;0;1,515299652;0,671708903
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R08;5;5;5;5;3;3,78824913;1,679272258
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R09;4;4;4;4;2;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R10;2;2;1;1;0;1,515299652;0,671708903
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R11;3;3;2;2;1;2,272949478;1,007563355
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R12;4;4;4;4;2;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R13;5;5;4;4;3;3,78824913;1,679272258
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R14;5;5;4;4;3;3,78824913;1,679272258
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R15;3;3;2;3;3;2,272949478;1,007563355
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R16;5;5;3;3;3;3,78824913;1,679272258
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;;R18;2;2;2;2;2;1,515299652;0,671708903
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R03;;1;1;1;1;1;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R07;;4;4;4;4;3;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R08;;1;1;1;1;0;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R10;;4;4;4;4;2;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R11;;1;1;1;1;1;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R12;;4;4;4;4;3;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R13;;3;3;2;2;1;2,272949478;1,007563355
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R14;;2;2;2;2;0;1,515299652;0,671708903
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R15;;4;4;4;4;3;3,030599304;1,343417806
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R16;;1;1;1;1;1;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R17;;1;1;0;;;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R18;;1;1;1;1;1;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R14;;;;;;R19;;1;1;1;1;0;0,757649826;0,335854452
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R02;3;3;2;2;0;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R03;4;4;3;3;1;3,089135654;1,343437375
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R04;4;4;4;4;2;3,089135654;1,343437375
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R05;2;2;1;1;1;1,544567827;0,671718688
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R06;3;3;2;2;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R07;3;3;2;2;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R08;5;5;5;5;4;3,861419568;1,679296719
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R09;3;3;2;2;0;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R10;3;3;2;2;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R11;2;2;2;2;2;1,544567827;0,671718688
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R12;3;3;2;2;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R13;6;6;6;6;3;4,633703481;2,015156062
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R14;1;1;0;;;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R15;3;3;3;3;2;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R16;6;6;5;5;4;4,633703481;2,015156062
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R17;5;5;5;5;2;3,861419568;1,679296719
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R18;8;8;6;6;4;6,178271309;2,68687475
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R19;2;2;2;2;2;1,544567827;0,671718688
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;;R20;1;1;0;;;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R08;;1;1;1;1;1;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R09;;1;1;1;1;0;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R10;;5;5;4;4;4;3,861419568;1,679296719
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R11;;6;6;4;4;2;4,633703481;2,015156062
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R12;;1;1;1;1;1;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R13;;4;4;2;2;1;3,089135654;1,343437375
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R14;;2;2;2;2;2;1,544567827;0,671718688
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R15;;3;3;2;2;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R16;;3;3;3;3;1;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R17;;3;3;2;3;2;2,316851741;1,007578031
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R18;;1;1;1;1;1;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R19;;7;7;7;7;2;5,405987395;2,351015406
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R20;;1;1;1;1;1;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R15;;;;;;R99;;1;1;1;1;1;0,772283914;0,335859344
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R01;3;3;3;3;1;2,322450934;0,964337003
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R02;2;2;2;2;1;1,548300622;0,642891336
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R03;2;2;2;2;0;1,548300622;0,642891336
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R04;3;3;3;3;1;2,322450934;0,964337003
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R05;1;1;1;1;0;0,774150311;0,321445668
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R06;4;4;4;4;2;3,096601245;1,285782671
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R07;9;9;9;9;4;6,9673528;2,89301101
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R08;9;9;9;9;4;6,9673528;2,89301101
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R09;5;5;5;5;3;3,870751556;1,607228339
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R10;3;3;3;3;1;2,322450934;0,964337003
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R11;10;10;9;9;3;7,741503112;3,214456678
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R12;11;11;11;11;5;8,515653423;3,535902346
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R13;9;9;6;6;0;6,9673528;2,89301101
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R14;13;13;12;12;5;10,06395405;4,178793681
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R15;7;7;6;6;4;5,419052178;2,250119675
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R16;12;12;8;8;4;9,289803734;3,857348013
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R17;13;13;12;12;6;10,06395405;4,178793681
202512;NEUTRO;AM;DIGITAL;DIGITAL;MOVEL;MR;APROVADO;GC00;GRUPO CONTROLE;NOVO FLUXO B2C;G7 - PRE PAGO COM DIVIDA;POLITICA CUSTOMIZADA;R16;;;;;;;R18;8;8;8;8;7;6,193202489;2,571565342
